timestamp,distance_cm,altitude_angle_deg,azimuth_angle_deg,scan_repeat
1760413036.9004917,65.6,128,99,0
1760413036.9432688,58.75,127,99,0
1760413036.9865408,52.25,126,99,0
1760413037.02929,45.0,125,99,0
1760413037.0717185,37.5,124,99,0
1760413037.114077,32.0,123,99,0
1760413037.1569526,28.0,122,99,0
1760413037.1994963,24.75,121,99,0
1760413037.2421775,24.0,120,99,0
1760413037.286214,23.5,119,99,0
1760413037.3298337,23.0,118,99,0
1760413037.3736496,23.5,117,99,0
1760413037.4164336,24.0,116,99,0
1760413037.4587936,25.25,115,99,0
1760413037.501545,26.0,114,99,0
1760413037.5446782,26.0,113,99,0
1760413037.587811,25.0,112,99,0
1760413037.6305974,23.25,111,99,0
1760413037.673028,22.5,110,99,0
1760413037.7154803,21.25,109,99,0
1760413037.7587805,19.4,108,99,0
1760413037.8015115,17.5,107,99,0
1760413037.8444285,16.75,106,99,0
1760413037.8877409,16.0,105,99,0
1760413037.9313505,16.0,104,99,0
1760413037.9747965,15.5,103,99,0
1760413038.0175,15.0,102,99,0
1760413038.0596633,13.25,101,99,0
1760413038.1020658,13.0,100,99,0
1760413038.145325,12.2,99,99,0
1760413038.1876771,12.0,98,99,0
1760413038.2301204,11.5,97,99,0
1760413038.2728987,12.0,96,99,0
1760413038.3150244,12.0,95,99,0
1760413038.3574166,12.0,94,99,0
1760413038.3993468,12.0,93,99,0
1760413038.4416132,12.0,92,99,0
1760413038.4840333,12.0,91,99,0
1760413038.526824,12.0,90,100,0
1760413038.5692346,11.25,91,100,0
1760413038.6115732,11.0,92,100,0
1760413038.6538258,11.75,93,100,0
1760413038.696776,12.0,94,100,0
1760413038.7394412,12.0,95,100,0
1760413038.7819712,12.0,96,100,0
1760413038.8244603,12.0,97,100,0
1760413038.8664863,12.0,98,100,0
1760413038.9084718,11.0,99,100,0
1760413038.950281,11.0,100,100,0
1760413038.9929452,11.4,101,100,0
1760413039.0353663,12.25,102,100,0
1760413039.0778258,13.0,103,100,0
1760413039.120215,14.75,104,100,0
1760413039.162356,14.75,105,100,0
1760413039.204463,15.5,106,100,0
1760413039.2479708,16.0,107,100,0
1760413039.2910984,16.0,108,100,0
1760413039.333002,17.0,109,100,0
1760413039.3753424,18.0,110,100,0
1760413039.417681,19.25,111,100,0
1760413039.4600909,20.75,112,100,0
1760413039.5030043,21.6,113,100,0
1760413039.5458481,22.25,114,100,0
1760413039.5886695,24.5,115,100,0
1760413039.631325,25.0,116,100,0
1760413039.6737013,25.5,117,100,0
1760413039.7154377,25.0,118,100,0
1760413039.7582917,24.2,119,100,0
1760413039.80138,24.0,120,100,0
1760413039.8442037,23.25,121,100,0
1760413039.8877025,22.75,122,100,0
1760413039.9315724,23.0,123,100,0
1760413039.9744658,24.75,124,100,0
1760413040.0170941,27.75,125,100,0
1760413040.059551,32.0,126,100,0
1760413040.1015697,38.5,127,100,0
1760413040.1434233,42.0,128,100,0
1760413040.1863194,53.4,129,100,0
1760413040.2296965,63.75,130,100,0
1760413040.27275,70.5,131,100,0
1760413040.314973,71.5,132,100,0
1760413040.357167,68.5,133,100,0
1760413040.4000223,64.6,134,100,0
1760413040.4423294,65.25,135,100,0
1760413040.4849,66.5,136,100,0
1760413040.527569,67.75,137,100,0
1760413040.5699456,68.0,138,100,0
1760413040.612132,68.25,139,100,0
1760413040.654035,69.0,140,100,0
1760413040.6973007,69.8,141,100,0
1760413040.739317,71.0,142,100,0
1760413040.7815952,71.5,143,100,0
1760413040.8239014,71.25,144,100,0
1760413040.8663595,71.75,145,101,0
1760413040.908774,73.0,144,101,0
1760413040.95185,75.0,143,101,0
1760413040.9950323,76.0,142,101,0
1760413041.037204,77.0,141,101,0
1760413041.080034,76.25,140,101,0
1760413041.1224031,75.5,139,101,0
1760413041.165313,73.8,138,101,0
1760413041.207591,72.5,137,101,0
1760413041.2504492,71.0,136,101,0
1760413041.293593,69.5,135,101,0
1760413041.3356266,68.5,134,101,0
1760413041.3777394,68.0,133,101,0
1760413041.4205751,66.6,132,101,0
1760413041.463455,65.0,131,101,0
1760413041.5064156,66.25,130,101,0
1760413041.548791,72.0,129,101,0
1760413041.590684,74.25,128,101,0
1760413041.6326535,68.25,127,101,0
1760413041.675584,53.2,126,101,0
1760413041.7185938,42.0,125,101,0
1760413041.7613597,35.75,124,101,0
1760413041.8035438,32.0,123,101,0
1760413041.845696,28.25,122,101,0
1760413041.8878846,26.0,121,101,0
1760413041.930957,22.8,120,101,0
1760413041.9740741,22.0,119,101,0
1760413042.0171506,22.0,118,101,0
1760413042.0595572,22.25,117,101,0
1760413042.1022036,23.0,116,101,0
1760413042.1453958,23.6,115,101,0
1760413042.1879723,25.0,114,101,0
1760413042.2306316,25.0,113,101,0
1760413042.2731602,24.5,112,101,0
1760413042.316295,22.5,111,101,0
1760413042.3592458,21.2,110,101,0
1760413042.4020698,20.0,109,101,0
1760413042.4448218,19.5,108,101,0
1760413042.4869046,17.5,107,101,0
1760413042.5288146,16.5,106,101,0
1760413042.5708215,16.0,105,101,0
1760413042.6136618,16.0,104,101,0
1760413042.655809,15.5,103,101,0
1760413042.6985164,15.0,102,101,0
1760413042.7412622,14.75,101,101,0
1760413042.7833183,13.75,100,101,0
1760413042.8250134,12.75,99,101,0
1760413042.8668313,12.0,98,101,0
1760413042.9096036,11.4,97,101,0
1760413042.9516726,11.0,96,101,0
1760413042.9942138,11.0,95,101,0
1760413043.0368729,11.0,94,101,0
1760413043.078962,11.5,93,101,0
1760413043.1206748,12.0,92,101,0
1760413043.1624515,12.0,91,101,0
1760413043.2055197,12.0,90,102,0
1760413043.247419,12.0,91,102,0
1760413043.290006,12.0,92,102,0
1760413043.3325682,12.0,93,102,0
1760413043.3748407,12.0,94,102,0
1760413043.4162745,12.0,95,102,0
1760413043.4579375,11.0,96,102,0
1760413043.4992857,11.0,97,102,0
1760413043.5418615,11.0,98,102,0
1760413043.5836706,11.0,99,102,0
1760413043.625718,11.0,100,102,0
1760413043.6673198,11.75,101,102,0
1760413043.709141,12.75,102,102,0
1760413043.7511504,13.75,103,102,0
1760413043.7930775,15.0,104,102,0
1760413043.8349545,15.0,105,102,0
1760413043.8768747,15.5,106,102,0
1760413043.919047,16.0,107,102,0
1760413043.960841,16.0,108,102,0
1760413044.0032904,16.0,109,102,0
1760413044.0458565,17.25,110,102,0
1760413044.0876677,18.0,111,102,0
1760413044.1296387,19.25,112,102,0
1760413044.1713848,20.25,113,102,0
1760413044.2129285,21.25,114,102,0
1760413044.2547436,23.0,115,102,0
1760413044.2970772,24.0,116,102,0
1760413044.339157,24.0,117,102,0
1760413044.381012,23.75,118,102,0
1760413044.4230688,23.0,119,102,0
1760413044.4651527,22.5,120,102,0
1760413044.5073507,21.5,121,102,0
1760413044.549575,21.0,122,102,0
1760413044.5916412,22.0,123,102,0
1760413044.6343174,23.4,124,102,0
1760413044.6766007,26.0,125,102,0
1760413044.7188017,29.25,126,102,0
1760413044.7612278,34.5,127,102,0
1760413044.8034415,37.75,128,102,0
1760413044.845629,47.25,129,102,0
1760413044.8881927,56.6,130,102,0
1760413044.9304483,65.0,131,102,0
1760413044.9731112,70.0,132,102,0
1760413045.0147672,68.0,133,102,0
1760413045.0568542,66.25,134,102,0
1760413045.098706,66.25,135,102,0
1760413045.1408076,67.25,136,102,0
1760413045.1833131,68.0,137,102,0
1760413045.2261987,68.2,138,102,0
1760413045.2684553,69.5,139,102,0
1760413045.3100283,70.5,140,102,0
1760413045.3521712,72.25,141,102,0
1760413045.3942833,73.75,142,102,0
1760413045.4363034,74.75,143,102,0
1760413045.4785352,76.25,144,102,0
1760413045.5214987,77.0,145,103,0
1760413045.5635588,76.0,144,103,0
1760413045.6053503,73.25,143,103,0
1760413045.6475558,73.5,142,103,0
1760413045.6894615,73.0,141,103,0
1760413045.731285,73.0,140,103,0
1760413045.7735114,72.25,139,103,0
1760413045.8154595,70.75,138,103,0
1760413045.8581579,70.0,137,103,0
1760413045.9004622,69.0,136,103,0
1760413045.943001,69.0,135,103,0
1760413045.985564,68.25,134,103,0
1760413046.0274327,67.5,133,103,0
1760413046.0694947,67.0,132,103,0
1760413046.1113172,66.0,131,103,0
1760413046.1531584,63.8,130,103,0
1760413046.1951268,56.0,129,103,0
1760413046.238,46.5,128,103,0
1760413046.280321,37.5,127,103,0
1760413046.3227892,32.75,126,103,0
1760413046.3649337,29.5,125,103,0
1760413046.4069734,27.25,124,103,0
1760413046.4497662,23.6,123,103,0
1760413046.4919565,22.25,122,103,0
1760413046.534208,22.0,121,103,0
1760413046.5763438,20.75,120,103,0
1760413046.6191165,19.25,119,103,0
1760413046.661479,19.75,118,103,0
1760413046.7042923,20.4,117,103,0
1760413046.7464733,22.0,116,103,0
1760413046.788903,22.75,115,103,0
1760413046.8316119,23.0,114,103,0
1760413046.8742409,23.0,113,103,0
1760413046.9168015,22.0,112,103,0
1760413046.959915,20.6,111,103,0
1760413047.0024242,19.5,110,103,0
1760413047.0449708,18.5,109,103,0
1760413047.087394,17.5,108,103,0
1760413047.1297753,16.25,107,103,0
1760413047.1721818,15.5,106,103,0
1760413047.2152212,15.0,105,103,0
1760413047.2576494,15.0,104,103,0
1760413047.299973,15.0,103,103,0
1760413047.3425865,15.0,102,103,0
1760413047.3844557,15.0,101,103,0
1760413047.4270413,14.5,100,103,0
1760413047.4699442,13.4,99,103,0
1760413047.5121524,12.5,98,103,0
1760413047.554465,11.25,97,103,0
1760413047.596971,10.5,96,103,0
1760413047.639498,10.0,95,103,0
1760413047.681549,10.0,94,103,0
1760413047.7243552,10.0,93,103,0
1760413047.7666037,10.5,92,103,0
1760413047.8090124,11.0,91,103,0
1760413047.8512979,11.0,90,104,0
1760413047.8932776,11.0,91,104,0
1760413047.9354055,11.0,92,104,0
1760413047.9779217,11.0,93,104,0
1760413048.0203981,10.6,94,104,0
1760413048.0633268,10.0,95,104,0
1760413048.1060357,10.0,96,104,0
1760413048.1482596,10.0,97,104,0
1760413048.1899722,10.0,98,104,0
1760413048.2323422,10.0,99,104,0
1760413048.2750912,11.8,100,104,0
1760413048.3172178,13.0,101,104,0
1760413048.3593178,13.75,102,104,0
1760413048.4015048,14.0,103,104,0
1760413048.4438694,14.0,104,104,0
1760413048.485741,15.0,105,104,0
1760413048.5275476,15.0,106,104,0
1760413048.569116,15.0,107,104,0
1760413048.6115737,15.0,108,104,0
1760413048.6536531,15.25,109,104,0
1760413048.6958601,16.0,110,104,0
1760413048.73769,17.5,111,104,0
1760413048.779505,18.75,112,104,0
1760413048.821614,19.25,113,104,0
1760413048.8648741,20.0,114,104,0
1760413048.9077847,21.4,115,104,0
1760413048.950952,22.0,116,104,0
1760413048.9935544,22.0,117,104,0
1760413049.0355732,22.0,118,104,0
1760413049.0778825,21.5,119,104,0
1760413049.120296,20.25,120,104,0
1760413049.163098,19.2,121,104,0
1760413049.2053733,18.25,122,104,0
1760413049.2477005,19.5,123,104,0
1760413049.2902925,20.25,124,104,0
1760413049.3320723,21.25,125,104,0
1760413049.374035,22.5,126,104,0
1760413049.415444,25.25,127,104,0
1760413049.458278,27.8,128,104,0
1760413049.5002604,30.5,129,104,0
1760413049.5428102,35.25,130,104,0
1760413049.5855737,38.5,131,104,0
1760413049.6275954,49.5,132,104,0
1760413049.6693356,58.75,133,104,0
1760413049.7111998,63.5,134,104,0
1760413049.7541282,65.8,135,104,0
1760413049.7961776,67.75,136,104,0
1760413049.8389134,68.5,137,104,0
1760413049.8812554,69.0,138,104,0
1760413049.9237146,69.0,139,104,0
1760413049.9660401,69.0,140,104,0
1760413050.0088415,70.2,141,104,0
1760413050.0508711,71.0,142,104,0
1760413050.0940163,71.75,143,104,0
1760413050.136563,72.75,144,104,0
1760413050.1790097,73.75,145,105,0
1760413050.2209466,75.25,144,105,0
1760413050.262558,77.0,143,105,0
1760413050.3060932,77.0,142,105,0
1760413050.348135,76.5,141,105,0
1760413050.3901823,76.0,140,105,0
1760413050.4322822,75.0,139,105,0
1760413050.474527,74.0,138,105,0
1760413050.5167928,73.25,137,105,0
1760413050.559313,73.0,136,105,0
1760413050.601745,73.0,135,105,0
1760413050.6444697,72.5,134,105,0
1760413050.6868768,71.75,133,105,0
1760413050.7292075,69.5,132,105,0
1760413050.7714775,65.0,131,105,0
1760413050.8132305,58.25,130,105,0
1760413050.8558197,48.2,129,105,0
1760413050.8980405,39.5,128,105,0
1760413050.9409451,33.75,127,105,0
1760413050.9832394,30.75,126,105,0
1760413051.025839,28.75,125,105,0
1760413051.067992,26.25,124,105,0
1760413051.1110682,23.0,123,105,0
1760413051.1532857,21.75,122,105,0
1760413051.195345,20.75,121,105,0
1760413051.2380002,19.5,120,105,0
1760413051.280408,18.25,119,105,0
1760413051.3235562,18.0,118,105,0
1760413051.36691,19.4,117,105,0
1760413051.4096806,20.75,116,105,0
1760413051.452591,21.5,115,105,0
1760413051.4953165,22.0,114,105,0
1760413051.5385122,21.6,113,105,0
1760413051.581116,21.0,112,105,0
1760413051.6241245,20.25,111,105,0
1760413051.666749,19.0,110,105,0
1760413051.709121,17.75,109,105,0
1760413051.7515714,17.0,108,105,0
1760413051.7949078,15.6,107,105,0
1760413051.837946,15.0,106,105,0
1760413051.8816102,15.0,105,105,0
1760413051.9244816,15.0,104,105,0
1760413051.9678733,15.0,103,105,0
1760413052.0104904,15.0,102,105,0
1760413052.0531716,15.0,101,105,0
1760413052.095464,14.5,100,105,0
1760413052.1376362,14.0,99,105,0
1760413052.1796806,13.25,98,105,0
1760413052.2224567,12.4,97,105,0
1760413052.264699,11.75,96,105,0
1760413052.3072827,10.5,95,105,0
1760413052.3507316,10.0,94,105,0
1760413052.3932207,10.0,93,105,0
1760413052.43512,10.0,92,105,0
1760413052.4779985,10.0,91,105,0
1760413052.5212867,10.0,90,106,0
1760413052.5639007,10.0,91,106,0
1760413052.606358,10.0,92,106,0
1760413052.6483903,10.0,93,106,0
1760413052.6899428,10.0,94,106,0
1760413052.732893,10.0,95,106,0
1760413052.7750895,10.0,96,106,0
1760413052.8172493,10.0,97,106,0
1760413052.8595214,10.5,98,106,0
1760413052.9018202,11.75,99,106,0
1760413052.9436924,12.25,100,106,0
1760413052.985947,13.25,101,106,0
1760413053.0285156,14.0,102,106,0
1760413053.0714188,14.0,103,106,0
1760413053.1142879,14.0,104,106,0
1760413053.1566405,14.25,105,106,0
1760413053.1985486,14.0,106,106,0
1760413053.2404485,14.25,107,106,0
1760413053.2833521,14.4,108,106,0
1760413053.3264413,15.0,109,106,0
1760413053.3699777,15.25,110,106,0
1760413053.4123015,16.25,111,106,0
1760413053.4548497,17.5,112,106,0
1760413053.4979284,18.4,113,106,0
1760413053.540174,19.25,114,106,0
1760413053.5826101,20.0,115,106,0
1760413053.6253266,21.0,116,106,0
1760413053.6673462,21.0,117,106,0
1760413053.7093418,20.5,118,106,0
1760413053.7520962,19.4,119,106,0
1760413053.794366,18.0,120,106,0
1760413053.8369799,17.25,121,106,0
1760413053.8800695,17.75,122,106,0
1760413053.9230218,18.75,123,106,0
1760413053.9663417,20.0,124,106,0
1760413054.0088656,21.5,125,106,0
1760413054.0514686,23.0,126,106,0
1760413054.0939765,26.25,127,106,0
1760413054.1362398,28.75,128,106,0
1760413054.178357,31.75,129,106,0
1760413054.2212985,35.2,130,106,0
1760413054.2633085,37.5,131,106,0
1760413054.3055706,45.0,132,106,0
1760413054.3475568,52.0,133,106,0
1760413054.389859,58.5,134,106,0
1760413054.431948,65.0,135,106,0
1760413054.4740639,70.5,136,106,0
1760413054.5155725,72.0,137,106,0
1760413054.5579114,72.6,138,106,0
1760413054.600353,73.0,139,106,0
1760413054.6420789,73.0,140,106,0
1760413054.6841488,73.0,141,106,0
1760413054.7261965,73.5,142,106,0
1760413054.768328,73.75,143,106,0
1760413054.8108199,75.25,144,106,0
1760413054.852699,76.5,145,107,0
1760413054.895183,77.0,144,107,0
1760413054.9379299,77.0,143,107,0
1760413054.9807446,77.0,142,107,0
1760413055.0227923,77.0,141,107,0
1760413055.0644748,76.25,140,107,0
1760413055.10636,75.5,139,107,0
1760413055.1476848,74.75,138,107,0
1760413055.1904018,74.0,137,107,0
1760413055.2324324,74.0,136,107,0
1760413055.2743506,74.0,135,107,0
1760413055.3162403,73.5,134,107,0
1760413055.3582435,72.25,133,107,0
1760413055.4003024,66.5,132,107,0
1760413055.4434767,58.75,131,107,0
1760413055.4873588,55.0,130,107,0
1760413055.5300372,56.0,129,107,0
1760413055.572618,55.5,128,107,0
1760413055.6152437,48.25,127,107,0
1760413055.6575363,39.5,126,107,0
1760413055.7005048,33.8,125,107,0
1760413055.7428715,26.75,124,107,0
1760413055.7852547,24.75,123,107,0
1760413055.8273299,22.25,122,107,0
1760413055.8696432,20.75,121,107,0
1760413055.9130087,19.75,120,107,0
1760413055.9560375,18.0,119,107,0
1760413055.9992385,17.0,118,107,0
1760413056.0420785,17.0,117,107,0
1760413056.0842032,18.0,116,107,0
1760413056.1262898,19.25,115,107,0
1760413056.1680698,20.5,114,107,0
1760413056.2103438,21.0,113,107,0
1760413056.2521484,20.0,112,107,0
1760413056.2942781,19.25,111,107,0
1760413056.3362057,18.25,110,107,0
1760413056.3781404,17.0,109,107,0
1760413056.4201646,16.25,108,107,0
1760413056.4621267,15.75,107,107,0
1760413056.5046322,14.5,106,107,0
1760413056.5472417,14.0,105,107,0
1760413056.589607,14.0,104,107,0
1760413056.6317701,13.5,103,107,0
1760413056.6739712,14.0,102,107,0
1760413056.7162328,14.0,101,107,0
1760413056.7583034,14.0,100,107,0
1760413056.8004718,14.0,99,107,0
1760413056.843452,13.4,98,107,0
1760413056.8858514,13.0,97,107,0
1760413056.9281907,12.5,96,107,0
1760413056.9703908,11.5,95,107,0
1760413057.0123985,10.25,94,107,0
1760413057.0544686,9.25,93,107,0
1760413057.096145,9.0,92,107,0
1760413057.1392665,9.4,91,107,0
1760413057.1818945,10.0,90,108,0
1760413057.2241151,9.75,91,108,0
1760413057.266428,9.0,92,108,0
1760413057.3089764,9.0,93,108,0
1760413057.3531249,9.0,94,108,0
1760413057.3960528,9.0,95,108,0
1760413057.4390905,9.5,96,108,0
1760413057.481285,10.5,97,108,0
1760413057.5236812,11.25,98,108,0
1760413057.567057,12.2,99,108,0
1760413057.6093695,13.0,100,108,0
1760413057.6518857,14.0,101,108,0
1760413057.694707,14.0,102,108,0
1760413057.7369566,14.0,103,108,0
1760413057.7791338,13.5,104,108,0
1760413057.8209665,13.0,105,108,0
1760413057.8633456,13.0,106,108,0
1760413057.905584,14.0,107,108,0
1760413057.9476225,14.0,108,108,0
1760413057.9896657,14.75,109,108,0
1760413058.032229,15.75,110,108,0
1760413058.0740926,16.5,111,108,0
1760413058.1160853,17.5,112,108,0
1760413058.1589954,18.2,113,108,0
1760413058.201143,19.75,114,108,0
1760413058.2435853,20.5,115,108,0
1760413058.2864106,21.0,116,108,0
1760413058.3282351,21.75,117,108,0
1760413058.3707595,20.5,118,108,0
1760413058.4135342,17.8,119,108,0
1760413058.4559712,17.0,120,108,0
1760413058.4988105,17.0,121,108,0
1760413058.5411198,18.75,122,108,0
1760413058.5832183,19.5,123,108,0
1760413058.624936,21.0,124,108,0
1760413058.6667962,22.0,125,108,0
1760413058.7095172,24.6,126,108,0
1760413058.7515383,30.25,127,108,0
1760413058.7942529,36.5,128,108,0
1760413058.8368363,47.0,129,108,0
1760413058.879542,55.75,130,108,0
1760413058.9216897,61.25,131,108,0
1760413058.9642432,64.6,132,108,0
1760413059.006613,60.25,133,108,0
1760413059.0493078,56.5,134,108,0
1760413059.0916295,59.75,135,108,0
1760413059.1341481,69.25,136,108,0
1760413059.1766849,73.75,137,108,0
1760413059.219786,74.6,138,108,0
1760413059.2620385,75.0,139,108,0
1760413059.3044448,74.75,140,108,0
1760413059.346863,75.0,141,108,0
1760413059.3892293,75.0,142,108,0
1760413059.4314122,75.0,143,108,0
1760413059.473396,76.0,144,108,0
1760413059.5166566,76.6,145,109,0
1760413059.5592103,77.0,144,109,0
1760413059.601871,76.5,143,109,0
1760413059.6442134,76.25,142,109,0
1760413059.686497,74.25,141,109,0
1760413059.7295713,73.0,140,109,0
1760413059.7718065,72.75,139,109,0
1760413059.8139884,73.75,138,109,0
1760413059.856006,74.75,137,109,0
1760413059.8981633,75.0,136,109,0
1760413059.9407449,75.0,135,109,0
1760413059.983431,74.0,134,109,0
1760413060.0260434,72.0,133,109,0
1760413060.0692399,64.25,132,109,0
1760413060.112483,58.0,131,109,0
1760413060.1557162,57.5,130,109,0
1760413060.199288,63.8,129,109,0
1760413060.2424078,61.5,128,109,0
1760413060.2856884,56.25,127,109,0
1760413060.3283978,41.25,126,109,0
1760413060.3707821,34.75,125,109,0
1760413060.4136746,28.2,124,109,0
1760413060.4562643,24.5,123,109,0
1760413060.498295,23.75,122,109,0
1760413060.5404959,22.5,121,109,0
1760413060.5828476,21.75,120,109,0
1760413060.6248884,20.0,119,109,0
1760413060.6679423,18.2,118,109,0
1760413060.7104774,16.75,117,109,0
1760413060.7533932,18.0,116,109,0
1760413060.7955294,20.25,115,109,0
1760413060.8379993,22.0,114,109,0
1760413060.8807688,22.0,113,109,0
1760413060.9238267,21.8,112,109,0
1760413060.9663224,20.25,111,109,0
1760413061.0091088,18.75,110,109,0
1760413061.0513391,18.0,109,109,0
1760413061.0937183,17.0,108,109,0
1760413061.136173,16.25,107,109,0
1760413061.1790547,15.0,106,109,0
1760413061.2213032,14.25,105,109,0
1760413061.26403,14.0,104,109,0
1760413061.306375,13.5,103,109,0
1760413061.3488004,13.0,102,109,0
1760413061.39111,13.25,101,109,0
1760413061.4342551,14.0,100,109,0
1760413061.4776185,14.0,99,109,0
1760413061.5204935,14.0,98,109,0
1760413061.5630028,13.0,97,109,0
1760413061.6053283,13.0,96,109,0
1760413061.6483173,12.6,95,109,0
1760413061.6908157,11.75,94,109,0
1760413061.7334793,10.5,93,109,0
1760413061.7765753,9.5,92,109,0
1760413061.820608,9.0,91,109,0
1760413061.8639197,9.0,90,110,0
1760413061.9071553,9.0,91,110,0
1760413061.9497259,9.0,92,110,0
1760413061.9920397,9.0,93,110,0
1760413062.0350153,9.0,94,110,0
1760413062.0773876,9.25,95,110,0
1760413062.1199934,10.75,96,110,0
1760413062.1623368,11.0,97,110,0
1760413062.204777,12.0,98,110,0
1760413062.2470791,12.5,99,110,0
1760413062.2890525,13.0,100,110,0
1760413062.3321402,14.0,101,110,0
1760413062.3755872,14.0,102,110,0
1760413062.418364,13.5,103,110,0
1760413062.4605417,13.0,104,110,0
1760413062.5039313,13.0,105,110,0
1760413062.546797,13.25,106,110,0
1760413062.5893192,13.5,107,110,0
1760413062.6319952,14.5,108,110,0
1760413062.6748545,15.0,109,110,0
1760413062.7172713,15.75,110,110,0
1760413062.7602549,16.6,111,110,0
1760413062.8033645,17.75,112,110,0
1760413062.8457096,18.0,113,110,0
1760413062.8881848,19.25,114,110,0
1760413062.9305933,21.25,115,110,0
1760413062.9739175,22.0,116,110,0
1760413063.0170093,22.0,117,110,0
1760413063.0600348,20.25,118,110,0
1760413063.1026947,18.25,119,110,0
1760413063.1450377,16.5,120,110,0
1760413063.1881182,17.8,121,110,0
1760413063.2305815,20.25,122,110,0
1760413063.273311,21.5,123,110,0
1760413063.315486,23.0,124,110,0
1760413063.3578584,24.5,125,110,0
1760413063.400376,25.0,126,110,0
1760413063.4439187,27.4,127,110,0
1760413063.4868484,30.25,128,110,0
1760413063.5298975,35.75,129,110,0
1760413063.5722506,44.75,130,110,0
1760413063.6143746,52.0,131,110,0
1760413063.6573539,59.2,132,110,0
1760413063.6996338,58.0,133,110,0
1760413063.742472,57.25,134,110,0
1760413063.7849956,58.75,135,110,0
1760413063.8273528,65.25,136,110,0
1760413063.8695571,73.0,137,110,0
1760413063.9124465,74.4,138,110,0
1760413063.955615,75.0,139,110,0
1760413063.9987478,75.0,140,110,0
1760413064.0420096,74.25,141,110,0
1760413064.0860777,73.8,142,110,0
1760413064.129341,73.0,143,110,0
1760413064.1719282,71.5,144,110,0
1760413064.2147715,72.5,145,111,0
1760413064.2569666,74.75,144,111,0
1760413064.299669,75.6,143,111,0
1760413064.3419352,71.5,142,111,0
1760413064.3844543,69.0,141,111,0
1760413064.426731,65.75,140,111,0
1760413064.4691625,65.5,139,111,0
1760413064.5114594,69.5,138,111,0
1760413064.553709,72.5,137,111,0
1760413064.5963867,73.4,136,111,0
1760413064.6395814,74.0,135,111,0
1760413064.682292,73.0,134,111,0
1760413064.7244673,71.25,133,111,0
1760413064.766735,65.0,132,111,0
1760413064.8086128,58.25,131,111,0
1760413064.8521414,55.2,130,111,0
1760413064.8947804,51.0,129,111,0
1760413064.9374726,44.75,128,111,0
1760413064.979973,37.0,127,111,0
1760413065.022593,31.75,126,111,0
1760413065.0658288,28.4,125,111,0
1760413065.1083934,26.25,124,111,0
1760413065.1508827,25.25,123,111,0
1760413065.193017,25.0,122,111,0
1760413065.2356822,24.5,121,111,0
1760413065.2788596,22.6,120,111,0
1760413065.3212206,20.75,119,111,0
1760413065.3639963,19.75,118,111,0
1760413065.406617,17.75,117,111,0
1760413065.449214,17.5,116,111,0
1760413065.4918387,19.5,115,111,0
1760413065.5349607,21.8,114,111,0
1760413065.5780292,22.0,113,111,0
1760413065.6215055,21.0,112,111,0
1760413065.6636508,20.5,111,111,0
1760413065.7058523,18.5,110,111,0
1760413065.7486472,17.2,109,111,0
1760413065.7916262,16.5,108,111,0
1760413065.8346052,15.5,107,111,0
1760413065.8770812,14.5,106,111,0
1760413065.9188333,13.5,105,111,0
1760413065.9610486,13.5,104,111,0
1760413066.003644,13.0,103,111,0
1760413066.0459013,13.0,102,111,0
1760413066.0881028,13.0,101,111,0
1760413066.1303468,13.0,100,111,0
1760413066.1722329,13.0,99,111,0
1760413066.2143338,13.0,98,111,0
1760413066.2563746,13.0,97,111,0
1760413066.2992163,12.8,96,111,0
1760413066.341216,12.0,95,111,0
1760413066.3836179,12.0,94,111,0
1760413066.4256148,11.5,93,111,0
1760413066.467649,10.5,92,111,0
1760413066.5097227,9.5,91,111,0
1760413066.5531476,9.0,90,112,0
1760413066.5961444,9.0,91,112,0
1760413066.6392531,8.5,92,112,0
1760413066.682031,9.0,93,112,0
1760413066.7239473,9.0,94,112,0
1760413066.7656124,10.0,95,112,0
1760413066.8077836,10.75,96,112,0
1760413066.85056,11.4,97,112,0
1760413066.893257,12.0,98,112,0
1760413066.935573,13.0,99,112,0
1760413066.9779909,13.0,100,112,0
1760413067.0198865,13.0,101,112,0
1760413067.061743,13.0,102,112,0
1760413067.1037035,13.0,103,112,0
1760413067.1465526,13.0,104,112,0
1760413067.188447,13.0,105,112,0
1760413067.2307298,13.0,106,112,0
1760413067.2727835,13.25,107,112,0
1760413067.31499,13.5,108,112,0
1760413067.3566682,14.75,109,112,0
1760413067.3994796,15.75,110,112,0
1760413067.441868,17.0,111,112,0
1760413067.4835064,17.75,112,112,0
1760413067.5258548,18.0,113,112,0
1760413067.5678737,19.25,114,112,0
1760413067.6099555,20.75,115,112,0
1760413067.6518176,21.0,116,112,0
1760413067.6938448,21.0,117,112,0
1760413067.7358906,19.25,118,112,0
1760413067.7784514,17.0,119,112,0
1760413067.8213453,17.75,120,112,0
1760413067.8642151,19.0,121,112,0
1760413067.9064794,21.25,122,112,0
1760413067.948797,22.75,123,112,0
1760413067.991084,24.25,124,112,0
1760413068.034003,25.0,125,112,0
1760413068.0760179,25.25,126,112,0
1760413068.1182373,26.25,127,112,0
1760413068.1602364,27.75,128,112,0
1760413068.2027178,28.5,129,112,0
1760413068.2446604,30.5,130,112,0
1760413068.2870064,33.75,131,112,0
1760413068.3298585,40.6,132,112,0
1760413068.371831,49.0,133,112,0
1760413068.4140153,52.25,134,112,0
1760413068.4563365,55.25,135,112,0
